date,well_id,qgi_Mscfd,qo_STBd,qw_STBd,Pres_psi,Pwh_psi,Pbh_psi,GOR_scfSTB,water_cut_frac,API_gravity,perm_mD,visc_cp,depth_ft,mix_dens_lbft3,glift_eff,qg_total_Mscfd
2024-08-21,ND-005,15.0,12.6,57.4,2551.7,119.1,2398.6,574.0,0.8218,30.59,342.4,1.595,9495.1,60.81,0.84,22.231
2024-08-22,ND-005,15.03,12.5,58.4,2560.8,117.1,2407.2,580.1,0.82,30.18,333.2,1.679,9492.4,60.84,0.833,22.301
2024-08-23,ND-005,15.0,12.4,54.7,2549.8,113.7,2396.8,604.1,0.8142,30.47,337.6,1.672,9489.0,60.71,0.827,22.492
2024-08-24,ND-005,15.0,13.3,52.1,2572.2,118.6,2417.8,594.4,0.8048,30.16,339.4,1.734,9483.3,60.54,0.885,22.894
2024-08-25,ND-005,15.0,11.2,60.1,2569.1,115.3,2415.0,586.1,0.8415,30.29,339.2,1.849,9493.2,61.02,0.746,21.557
2024-08-26,ND-005,15.0,14.2,57.7,2570.0,106.5,2415.8,579.3,0.8013,30.24,323.2,1.626,9488.8,60.65,0.945,23.212
2024-08-27,ND-005,15.0,13.3,58.7,2558.1,112.0,2404.6,573.2,0.8154,30.28,338.7,1.676,9504.5,60.78,0.885,22.609
2024-08-28,ND-005,15.0,11.9,59.2,2564.4,110.3,2410.5,603.0,0.8307,30.62,343.0,1.609,9496.4,60.89,0.794,22.18
2024-08-29,ND-005,15.0,13.6,55.7,2551.6,102.8,2398.5,588.0,0.8089,30.37,348.0,1.727,9483.9,60.64,0.905,22.978
2024-08-30,ND-005,15.0,12.1,56.4,2569.2,108.9,2415.0,589.5,0.82,30.75,336.3,1.634,9508.1,60.81,0.807,22.136
2024-08-31,ND-005,15.0,11.3,55.4,2563.4,110.1,2409.6,577.1,0.8345,30.49,345.8,1.658,9514.2,60.89,0.756,21.545
2024-09-01,ND-005,15.0,12.3,54.8,2567.5,112.9,2413.5,567.3,0.8204,30.21,337.5,1.64,9488.3,60.78,0.82,21.974
2024-09-02,ND-005,15.0,11.3,57.1,2561.3,103.3,2407.6,603.2,0.8331,30.55,343.9,1.612,9499.6,60.9,0.752,21.805
2024-09-03,ND-005,15.0,12.8,55.8,2597.1,108.8,2441.3,591.5,0.8144,30.56,335.0,1.694,9473.2,60.71,0.856,22.597
2024-09-04,ND-005,15.0,13.4,58.4,2551.1,107.3,2398.0,571.3,0.8087,30.11,336.3,1.644,9480.7,60.77,0.891,22.632
2024-09-05,ND-005,15.0,12.6,56.2,2559.1,106.3,2405.6,582.5,0.8183,30.78,337.1,1.593,9478.1,60.76,0.838,22.324
2024-09-06,ND-005,15.0,13.4,55.6,2558.8,106.1,2405.3,567.4,0.8072,30.05,336.3,1.738,9501.3,60.68,0.893,22.601
2024-09-07,ND-005,15.0,14.1,53.3,2560.8,118.5,2407.1,567.4,0.7948,30.29,344.0,1.719,9504.1,60.53,0.941,23.008
2024-09-08,ND-005,15.0,11.9,58.9,2561.8,104.1,2408.1,580.2,0.8325,30.37,339.9,1.694,9470.4,60.92,0.793,21.897
2024-09-09,ND-005,15.0,13.1,56.7,2553.2,100.2,2400.0,593.5,0.8149,30.34,332.7,1.656,9487.0,60.71,0.87,22.749
2024-09-10,ND-005,15.0,11.7,58.9,2550.2,108.1,2397.2,587.7,0.83,30.78,336.5,1.752,9494.2,60.93,0.778,21.86
2024-09-11,ND-005,15.0,14.0,58.3,2543.8,111.2,2391.1,543.7,0.8003,30.52,333.8,1.713,9507.1,60.74,0.931,22.592
2024-09-12,ND-005,15.0,11.9,57.2,2533.5,115.0,2381.5,563.5,0.8309,30.41,347.7,1.685,9489.3,60.9,0.793,21.699
2024-09-13,ND-005,15.0,12.5,58.0,2585.3,117.0,2430.1,563.8,0.8189,30.88,340.7,1.601,9506.6,60.85,0.836,22.071
2024-09-14,ND-005,15.0,12.9,56.7,2538.7,108.3,2386.4,534.2,0.8181,30.89,348.8,1.63,9500.2,60.82,0.863,21.913
2024-09-15,ND-005,15.0,11.5,59.1,2552.9,105.6,2399.7,580.5,0.8312,30.19,354.7,1.625,9490.4,60.96,0.77,21.702
2024-09-16,ND-005,15.0,10.8,55.4,2549.7,106.6,2396.8,555.5,0.8369,30.73,338.6,1.675,9493.4,60.98,0.718,20.981
2024-09-17,ND-005,15.0,12.2,57.3,2566.8,108.6,2412.8,591.0,0.8275,30.31,334.1,1.762,9475.1,60.83,0.812,22.201
2024-09-18,ND-005,15.0,12.2,56.8,2578.1,106.9,2423.4,589.8,0.8184,30.1,335.5,1.695,9513.5,60.81,0.817,22.223
2024-09-19,ND-005,15.0,12.4,55.0,2584.0,101.9,2428.9,581.0,0.8126,30.36,331.2,1.68,9497.8,60.76,0.824,22.186
2024-09-20,ND-005,15.0,11.4,59.7,2550.8,105.4,2397.8,582.2,0.8387,30.22,342.8,1.658,9490.3,60.99,0.762,21.656
2024-09-21,ND-005,15.0,12.2,61.7,2556.0,108.8,2402.6,557.8,0.8249,30.54,346.0,1.704,9508.3,60.99,0.813,21.806
2024-09-22,ND-005,15.0,11.5,59.2,2563.0,114.7,2409.2,582.0,0.8336,30.8,331.0,1.675,9482.3,60.97,0.768,21.701
2024-09-23,ND-005,15.0,12.0,56.8,2596.6,113.2,2440.8,589.1,0.8319,30.08,347.9,1.727,9499.8,60.84,0.799,22.06
2024-09-24,ND-005,15.0,12.2,55.9,2575.8,109.6,2421.2,570.6,0.8198,30.28,346.3,1.643,9490.7,60.81,0.815,21.979
2024-09-25,ND-005,15.0,12.3,54.6,2562.6,111.7,2408.9,578.2,0.8164,30.48,346.2,1.674,9483.7,60.75,0.819,22.102
2024-09-26,ND-005,15.0,12.1,57.0,2569.3,105.6,2415.1,571.4,0.8235,30.47,336.5,1.698,9489.5,60.85,0.81,21.94
2024-09-27,ND-005,15.0,12.8,55.7,2549.7,108.4,2396.7,597.5,0.8147,30.56,333.7,1.667,9510.2,60.7,0.856,22.675
2024-09-28,ND-005,15.0,13.0,55.3,2531.0,108.2,2379.1,570.3,0.807,30.54,340.2,1.651,9503.9,60.71,0.869,22.435
2024-09-29,ND-005,15.0,11.5,59.7,2561.6,109.2,2407.9,569.9,0.837,30.67,341.1,1.762,9499.2,61.0,0.764,21.533
2024-09-30,ND-005,15.0,10.3,58.6,2581.3,117.5,2426.4,589.3,0.851,30.53,342.5,1.642,9502.3,61.07,0.69,21.095
2024-10-01,ND-005,15.0,12.9,55.5,2510.8,111.7,2360.2,589.1,0.8088,30.38,342.2,1.726,9496.6,60.7,0.859,22.588
2024-10-02,ND-005,15.0,11.7,56.8,2548.3,113.5,2395.4,606.2,0.8284,30.65,353.6,1.71,9498.1,60.84,0.782,22.109
2024-10-03,ND-005,15.0,11.3,54.7,2571.7,108.0,2417.4,562.0,0.8298,30.45,345.0,1.705,9488.9,60.89,0.752,21.34
2024-10-04,ND-005,15.0,12.7,59.0,2529.8,114.3,2378.0,569.2,0.8201,30.47,331.7,1.672,9491.8,60.86,0.844,22.21
2024-10-05,ND-005,15.0,13.8,53.3,2565.2,107.9,2411.3,558.4,0.7896,30.63,342.2,1.564,9512.0,60.58,0.921,22.711
2024-10-06,ND-005,15.0,12.4,56.3,2557.2,112.7,2403.8,562.5,0.8151,30.25,343.9,1.696,9495.1,60.81,0.829,21.991
2024-10-07,ND-005,15.0,12.3,55.5,2568.1,115.1,2414.0,619.1,0.8196,30.67,343.6,1.72,9520.8,60.72,0.822,22.637
2024-10-08,ND-005,15.0,12.6,56.3,2555.9,115.5,2402.6,581.9,0.8123,30.55,345.1,1.8,9497.2,60.76,0.841,22.338
2024-10-09,ND-005,15.0,13.1,56.4,2555.2,111.2,2401.9,594.2,0.8097,30.65,337.4,1.763,9486.3,60.7,0.872,22.773
2024-10-10,ND-005,15.0,12.1,56.8,2546.3,106.3,2393.5,578.1,0.8261,30.99,344.1,1.601,9489.0,60.84,0.807,21.996
2024-10-11,ND-005,15.0,12.3,58.9,2541.5,110.8,2389.0,604.8,0.8295,30.69,341.0,1.62,9495.3,60.83,0.822,22.46
2024-10-12,ND-005,15.0,11.2,55.1,2547.1,119.2,2394.3,575.2,0.8337,30.75,333.3,1.661,9501.7,60.9,0.746,21.441
2024-10-13,ND-005,15.0,12.3,55.4,2576.7,109.0,2422.1,592.7,0.8163,30.54,337.4,1.785,9494.1,60.75,0.821,22.302
2024-10-14,ND-005,15.0,10.8,54.7,2546.2,112.2,2393.4,565.1,0.8372,30.41,334.6,1.683,9506.2,60.94,0.721,21.115
2024-10-15,ND-005,0.0,8.1,38.2,2553.5,91.2,2400.3,565.6,0.8244,30.59,343.4,1.726,9506.8,61.22,0.0,4.558
2024-10-16,ND-005,15.0,12.8,57.3,2558.2,111.0,2404.7,569.5,0.818,30.56,345.9,1.656,9474.6,60.79,0.852,22.281
2024-10-17,ND-005,15.0,11.5,57.8,2572.1,115.8,2417.8,586.5,0.8308,30.46,338.4,1.686,9488.3,60.92,0.767,21.748
2024-10-18,ND-005,15.0,11.6,54.7,2540.3,115.4,2387.9,545.5,0.8278,30.27,335.0,1.626,9501.5,60.88,0.773,21.329
2024-10-19,ND-005,15.0,12.5,52.8,2570.1,118.3,2415.9,574.4,0.8139,30.59,339.5,1.715,9492.1,60.68,0.831,22.164
2024-10-20,ND-005,15.0,12.3,54.2,2564.4,105.4,2410.5,597.3,0.8183,30.66,341.7,1.786,9497.3,60.71,0.822,22.366
2024-10-21,ND-005,15.0,12.9,53.1,2541.4,105.4,2388.9,586.6,0.8061,30.73,335.8,1.67,9477.7,60.62,0.861,22.573
2024-10-22,ND-005,15.0,10.9,56.0,2560.7,110.6,2407.1,595.4,0.833,30.23,339.6,1.611,9494.7,60.93,0.725,21.47
2024-10-23,ND-005,15.0,13.7,57.6,2547.4,105.3,2394.6,589.7,0.8025,30.72,330.5,1.718,9494.6,60.68,0.913,23.076
2024-10-24,ND-005,15.0,12.3,60.1,2554.5,105.3,2401.2,588.8,0.8282,30.47,332.9,1.751,9498.9,60.89,0.82,22.239
2024-10-25,ND-005,15.0,11.7,56.0,2560.7,115.4,2407.1,612.0,0.8219,30.18,341.5,1.705,9490.6,60.8,0.783,22.185
2024-10-26,ND-005,15.0,12.3,53.5,2536.6,115.8,2384.4,574.6,0.8149,30.79,342.9,1.85,9485.8,60.72,0.823,22.091
2024-10-27,ND-005,15.0,12.4,53.6,2553.8,104.5,2400.6,561.4,0.8102,30.51,338.0,1.689,9510.9,60.74,0.826,21.952
2024-10-28,ND-005,15.0,10.7,56.8,2555.0,110.6,2401.7,582.1,0.845,30.41,333.4,1.69,9487.5,60.99,0.712,21.22
2024-10-29,ND-005,15.0,14.0,59.0,2558.2,97.1,2404.7,570.5,0.806,30.38,345.1,1.655,9496.8,60.72,0.934,22.994
2024-10-30,ND-005,15.0,12.1,57.0,2560.5,113.0,2406.9,581.2,0.8234,30.4,341.4,1.721,9497.6,60.84,0.807,22.033
2024-10-31,ND-005,15.0,13.3,54.6,2558.8,106.0,2405.2,561.8,0.8052,30.48,338.9,1.6,9506.3,60.67,0.884,22.446
2024-11-01,ND-005,15.0,11.6,58.1,2521.7,125.6,2370.4,591.3,0.8328,30.61,334.4,1.77,9495.0,60.91,0.775,21.873
2024-11-02,ND-005,15.0,12.0,52.6,2531.7,114.4,2379.8,588.9,0.8163,30.78,335.7,1.685,9509.9,60.7,0.802,22.085
2024-11-03,ND-005,15.0,11.6,57.3,2558.9,120.7,2405.4,628.7,0.8269,30.38,336.8,1.662,9468.0,60.83,0.771,22.274
2024-11-04,ND-005,15.0,10.6,55.2,2576.4,104.9,2421.8,564.2,0.8405,30.77,337.3,1.575,9510.8,60.98,0.705,20.97
2024-11-05,ND-005,15.0,12.5,58.2,2549.6,107.5,2396.7,595.6,0.8194,30.09,339.9,1.672,9514.0,60.81,0.831,22.422
2024-11-06,ND-005,15.0,12.8,53.5,2534.1,116.8,2382.1,585.4,0.8098,29.97,346.3,1.704,9486.1,60.65,0.854,22.501
2024-11-07,ND-005,15.0,13.2,54.0,2545.6,116.6,2392.8,572.7,0.8058,30.27,336.0,1.663,9498.7,60.65,0.879,22.547
2024-11-08,ND-005,15.0,11.7,55.4,2558.3,119.0,2404.8,569.5,0.825,30.35,333.7,1.652,9518.3,60.86,0.78,21.667
2024-11-09,ND-005,15.0,11.6,54.2,2600.9,123.4,2444.9,584.1,0.8252,30.47,341.5,1.708,9472.0,60.81,0.774,21.777
2024-11-10,ND-005,15.0,12.1,56.6,2563.1,117.4,2409.3,609.7,0.8285,30.62,337.4,1.63,9508.4,60.79,0.806,22.369
2024-11-11,ND-005,15.0,14.1,56.1,2567.2,122.0,2413.1,588.8,0.7969,30.13,329.4,1.685,9494.5,60.59,0.942,23.316
2024-11-12,ND-005,15.0,11.7,56.6,2569.0,119.2,2414.9,578.0,0.8311,30.48,342.1,1.69,9480.3,60.88,0.778,21.743
2024-11-13,ND-005,15.0,13.2,56.7,2551.7,116.6,2398.6,588.0,0.8107,30.62,330.9,1.687,9487.6,60.71,0.878,22.741
2024-11-14,ND-005,15.0,11.8,54.2,2555.4,117.3,2402.1,582.4,0.8259,30.27,332.1,1.783,9488.3,60.79,0.784,21.847
2024-11-15,ND-005,15.55,12.1,55.1,2564.4,115.1,2410.5,565.7,0.8188,30.57,350.3,1.777,9488.1,60.8,0.776,22.379
2024-11-16,ND-005,15.0,12.1,54.2,2566.0,125.5,2412.1,585.4,0.815,30.68,345.2,1.658,9504.2,60.75,0.808,22.093
2024-11-17,ND-005,16.32,13.6,60.0,2563.4,116.2,2409.6,597.4,0.8172,30.5,345.7,1.638,9501.3,60.72,0.834,24.447
2024-11-18,ND-005,19.57,15.5,75.3,2551.9,117.1,2398.8,596.3,0.8273,30.7,337.1,1.674,9494.3,60.86,0.791,28.801
2024-11-19,ND-005,20.96,18.4,77.2,2559.8,122.8,2406.2,581.4,0.8075,30.63,345.2,1.756,9503.1,60.67,0.878,31.665
2024-11-20,ND-005,20.97,15.0,70.4,2548.1,130.1,2395.2,591.3,0.8263,30.24,346.5,1.591,9489.8,60.78,0.714,29.826
2024-11-21,ND-005,25.91,18.4,89.7,2554.8,129.8,2401.5,609.3,0.8289,30.37,338.0,1.669,9484.9,60.81,0.71,37.112
2024-11-22,ND-005,26.56,20.6,90.6,2548.8,128.9,2395.9,581.7,0.8193,30.71,342.3,1.811,9478.7,60.71,0.776,38.551
2024-11-23,ND-005,27.99,20.6,90.5,2543.7,119.6,2391.1,573.7,0.8104,30.59,341.2,1.643,9495.6,60.7,0.735,39.793
2024-11-24,ND-005,0.0,6.6,37.0,2568.7,91.4,2414.6,609.2,0.8524,30.26,342.0,1.702,9496.8,61.36,0.0,4.047
2024-11-25,ND-005,26.63,18.1,96.2,2553.6,126.1,2400.3,592.4,0.8375,30.91,337.9,1.739,9490.8,60.96,0.679,37.331
2024-11-26,ND-005,26.67,18.6,92.6,2543.2,124.5,2390.6,583.5,0.8344,30.66,334.4,1.68,9523.5,60.88,0.696,37.502
2024-11-27,ND-005,29.96,20.1,103.7,2548.7,119.5,2395.8,578.0,0.8358,30.31,345.7,1.672,9520.2,60.93,0.671,41.568
2024-11-28,ND-005,27.49,20.4,94.3,2578.5,135.4,2423.8,561.0,0.8217,30.69,339.7,1.735,9476.9,60.81,0.741,38.91
2024-11-29,ND-005,26.71,18.7,90.2,2533.0,129.8,2381.0,589.5,0.8307,30.7,334.9,1.676,9492.7,60.82,0.699,37.706
2024-11-30,ND-005,27.43,18.6,83.0,2577.4,127.5,2422.8,595.8,0.8222,30.9,333.6,1.641,9498.0,60.67,0.677,38.49
2024-12-01,ND-005,26.2,18.5,86.2,2546.9,130.8,2394.1,567.0,0.8255,30.17,338.7,1.605,9490.5,60.8,0.707,36.697
2024-12-02,ND-005,20.49,15.2,72.8,2561.6,127.1,2407.9,579.1,0.8223,30.4,335.2,1.604,9489.5,60.84,0.741,29.285
2024-12-03,ND-005,25.97,21.4,84.2,2554.9,122.5,2401.6,571.1,0.7972,30.05,337.7,1.694,9523.0,60.55,0.825,38.209
2024-12-04,ND-005,0.0,7.4,37.0,2563.3,102.4,2409.5,612.5,0.837,30.18,344.4,1.737,9493.6,61.22,0.0,4.52
2024-12-05,ND-005,24.77,20.5,81.0,2538.7,125.1,2386.4,573.0,0.8061,30.66,345.1,1.709,9468.3,60.56,0.829,36.544
2024-12-06,ND-005,19.22,13.7,73.8,2533.0,127.1,2381.0,609.6,0.8373,30.68,329.7,1.67,9487.8,60.97,0.714,27.583
2024-12-07,ND-005,21.4,17.4,69.2,2524.7,130.5,2373.2,562.4,0.8083,30.6,340.1,1.731,9497.3,60.58,0.815,31.213
2024-12-08,ND-005,20.57,16.8,72.2,2540.0,115.0,2387.6,576.5,0.809,30.67,343.5,1.617,9498.2,60.7,0.816,30.238
2024-12-09,ND-005,20.29,14.2,74.5,2552.5,119.2,2399.3,544.2,0.8369,30.74,356.2,1.718,9513.8,61.02,0.701,28.038
2024-12-10,ND-005,20.15,16.5,67.8,2569.3,130.9,2415.1,598.6,0.8039,30.0,337.7,1.737,9506.2,60.59,0.818,30.012
2024-12-11,ND-005,18.09,13.7,63.0,2530.2,118.5,2378.4,567.7,0.8232,30.91,347.9,1.641,9498.7,60.8,0.759,25.877
2024-12-12,ND-005,15.0,14.1,54.1,2558.2,123.2,2404.7,574.2,0.8003,30.34,347.9,1.649,9503.0,60.55,0.941,23.106
2024-12-13,ND-005,15.0,13.9,53.8,2564.2,111.8,2410.4,579.2,0.7937,30.89,334.4,1.665,9509.5,60.55,0.928,23.058
2024-12-14,ND-005,15.0,12.5,51.4,2558.2,121.8,2404.7,595.5,0.8098,30.02,342.9,1.673,9490.9,60.6,0.835,22.459
2024-12-15,ND-005,15.0,11.3,52.8,2547.6,121.6,2394.8,579.1,0.8226,30.15,341.7,1.73,9489.7,60.81,0.75,21.518
2024-12-16,ND-005,15.0,13.0,58.0,2567.2,118.0,2413.1,575.5,0.8158,30.77,342.8,1.702,9493.2,60.78,0.87,22.51
2024-12-17,ND-005,15.0,13.0,58.8,2551.5,131.3,2398.4,579.2,0.8109,30.6,333.3,1.575,9508.8,60.8,0.869,22.551
2024-12-18,ND-005,15.0,11.8,56.3,2538.5,121.9,2386.2,564.7,0.8261,30.03,335.1,1.663,9489.6,60.87,0.79,21.688
2024-12-19,ND-005,15.0,11.9,54.7,2515.0,122.2,2364.1,544.0,0.8224,30.63,339.7,1.783,9510.9,60.85,0.792,21.463
2024-12-20,ND-005,15.0,12.6,54.9,2579.6,125.2,2424.8,568.5,0.8143,30.2,351.2,1.694,9519.1,60.74,0.841,22.173
2024-12-21,ND-005,15.0,11.1,56.9,2508.8,120.8,2358.3,594.0,0.8347,30.62,337.6,1.824,9495.1,60.92,0.743,21.619
2024-12-22,ND-005,15.0,12.1,56.1,2549.7,120.1,2396.7,563.9,0.8245,30.22,340.0,1.671,9521.4,60.84,0.806,21.815
2024-12-23,ND-005,15.0,12.5,58.7,2566.5,124.0,2412.5,622.3,0.8181,30.36,349.6,1.672,9502.1,60.78,0.833,22.78
2024-12-24,ND-005,15.0,11.3,54.0,2543.7,109.3,2391.1,569.5,0.8281,30.77,340.9,1.637,9509.1,60.86,0.751,21.417
2024-12-25,ND-005,15.0,11.7,52.0,2565.9,115.0,2412.0,587.3,0.8142,30.07,338.5,1.665,9493.5,60.73,0.777,21.848
2024-12-26,ND-005,15.0,11.7,54.7,2543.2,117.3,2390.6,583.4,0.8169,30.63,336.0,1.731,9508.1,60.81,0.781,21.837
2024-12-27,ND-005,15.0,13.3,53.0,2568.3,113.0,2414.2,582.5,0.8028,30.53,336.4,1.637,9489.1,60.59,0.885,22.73
2024-12-28,ND-005,15.0,11.4,53.1,2534.6,125.9,2382.5,588.2,0.8261,30.69,344.5,1.63,9480.0,60.8,0.758,21.689
2024-12-29,ND-005,15.0,11.8,56.1,2565.8,124.6,2411.9,589.1,0.8261,30.43,350.2,1.625,9501.0,60.83,0.789,21.972
2024-12-30,ND-005,15.0,10.2,57.6,2575.5,121.7,2421.0,573.4,0.8427,30.48,349.2,1.795,9505.2,61.08,0.678,20.835
2024-12-31,ND-005,15.0,13.0,52.4,2539.1,109.8,2386.8,590.5,0.8047,30.56,339.0,1.737,9499.1,60.58,0.869,22.701
2020-01-01,ND-006,136.37,166.6,454.7,2610.3,147.4,2453.6,416.1,0.7324,29.16,459.7,1.938,8920.1,60.35,1.222,205.699
2020-01-02,ND-006,132.82,177.1,448.3,2604.4,146.2,2448.2,411.5,0.718,28.75,447.9,1.937,8888.3,60.24,1.333,205.69
2020-01-03,ND-006,132.92,169.9,438.2,2636.1,153.8,2477.9,435.7,0.7197,28.88,448.3,1.94,8899.8,60.22,1.278,206.937
2020-01-04,ND-006,131.5,170.5,416.9,2616.4,135.0,2459.5,436.7,0.71,28.91,455.0,1.812,8910.4,60.11,1.297,205.977
2020-01-05,ND-006,129.39,184.5,442.5,2624.6,144.8,2467.1,418.0,0.706,29.12,457.1,1.951,8898.8,60.13,1.426,206.519
2020-01-06,ND-006,130.18,155.5,475.8,2612.1,139.5,2455.3,413.2,0.7519,28.81,460.1,1.835,8898.4,60.58,1.194,194.425
2020-01-07,ND-006,131.05,171.9,463.6,2611.6,140.7,2454.9,443.2,0.7282,29.68,461.2,1.981,8891.4,60.31,1.311,207.221
2020-01-08,ND-006,128.8,149.9,401.4,2607.0,138.6,2450.5,426.2,0.7424,28.67,460.7,1.919,8907.3,60.28,1.164,192.677
2020-01-09,ND-006,131.77,162.3,473.8,2611.0,144.4,2454.4,439.4,0.7363,29.11,450.6,2.028,8897.5,60.45,1.232,203.078
2020-01-10,ND-006,132.51,157.9,445.7,2613.2,149.1,2456.4,432.0,0.7368,29.19,452.2,1.875,8916.4,60.39,1.191,200.71
2020-01-11,ND-006,133.48,155.1,460.8,2630.9,146.8,2473.0,455.0,0.7408,28.98,463.3,1.974,8902.0,60.44,1.162,204.064
2020-01-12,ND-006,0.0,29.2,86.5,2624.0,97.7,2466.5,426.5,0.7372,29.15,460.2,1.903,8908.9,60.84,0.0,12.473
2020-01-13,ND-006,140.2,161.9,479.5,2606.8,144.8,2450.4,404.5,0.7499,29.33,461.5,2.035,8902.5,60.51,1.155,205.677
2020-01-14,ND-006,140.91,170.5,466.5,2588.9,145.4,2433.6,416.1,0.7315,29.41,450.3,1.939,8921.2,60.35,1.21,211.864
2020-01-15,ND-006,141.36,173.6,469.0,2613.4,147.1,2456.6,452.3,0.7261,29.11,452.3,1.992,8892.6,60.28,1.228,219.857
2020-01-16,ND-006,140.71,162.7,440.3,2627.6,133.9,2469.9,427.2,0.7339,29.29,455.4,1.843,8896.7,60.3,1.157,210.235
2020-01-17,ND-006,0.0,29.3,85.0,2621.8,93.9,2464.5,422.8,0.7424,29.16,449.4,1.94,8900.5,60.82,0.0,12.371
2020-01-18,ND-006,137.9,169.6,457.0,2607.8,154.8,2451.4,438.8,0.7347,28.68,461.0,1.921,8901.3,60.29,1.23,212.307
2020-01-19,ND-006,139.72,148.8,498.6,2623.5,143.1,2466.1,411.5,0.7642,28.55,460.1,1.968,8897.9,60.71,1.065,200.963
2020-01-20,ND-006,136.32,154.0,445.9,2600.7,139.8,2444.6,417.8,0.7451,29.05,459.8,1.979,8921.2,60.44,1.13,200.661
2020-01-21,ND-006,133.68,146.3,461.9,2603.1,144.9,2446.9,416.2,0.7587,29.52,462.6,1.993,8900.1,60.6,1.094,194.558
2020-01-22,ND-006,0.0,28.9,80.9,2630.9,105.8,2473.0,424.9,0.7313,28.91,463.0,1.996,8919.3,60.75,0.0,12.26
2020-01-23,ND-006,133.62,161.8,484.7,2615.5,140.1,2458.6,430.7,0.7442,28.95,452.3,2.076,8888.4,60.51,1.211,203.325
2020-01-24,ND-006,134.97,144.1,448.2,2607.4,150.9,2450.9,422.4,0.7502,29.19,455.6,1.966,8887.5,60.55,1.068,195.854
2020-01-25,ND-006,137.55,154.5,466.8,2631.0,149.6,2473.2,429.9,0.7504,29.06,448.2,1.807,8901.8,60.5,1.123,203.983
2020-01-26,ND-006,138.71,153.0,475.8,2618.0,141.4,2460.9,443.5,0.7576,28.82,456.3,1.794,8868.9,60.53,1.103,206.561
2020-01-27,ND-006,135.9,148.5,449.2,2561.5,144.6,2407.8,451.5,0.7558,29.13,455.7,1.886,8903.8,60.46,1.093,202.959
2020-01-28,ND-006,137.7,166.0,476.7,2628.8,151.8,2471.1,401.0,0.7368,29.06,457.3,1.919,8891.9,60.47,1.206,204.276
2020-01-29,ND-006,137.13,148.7,469.7,2624.7,152.8,2467.2,436.1,0.7582,28.99,443.1,1.85,8892.3,60.57,1.085,202.001
2020-01-30,ND-006,136.13,145.5,465.7,2631.9,140.7,2473.9,413.0,0.7642,29.49,462.5,1.898,8923.9,60.62,1.069,196.2
2020-01-31,ND-006,132.27,130.9,502.9,2621.4,153.8,2464.2,416.1,0.7908,29.13,451.1,1.863,8904.0,60.92,0.99,186.748
2020-02-01,ND-006,131.84,141.6,455.5,2617.3,139.5,2460.3,435.4,0.7548,29.31,454.0,1.875,8904.8,60.6,1.074,193.483
2020-02-02,ND-006,131.7,140.5,493.9,2641.4,145.7,2482.9,442.5,0.7803,29.05,457.0,1.946,8897.1,60.75,1.067,193.878
2020-02-03,ND-006,129.03,133.9,464.1,2641.1,147.9,2482.6,440.2,0.7758,28.6,462.4,1.991,8918.8,60.72,1.037,187.958
2020-02-04,ND-006,129.85,134.4,501.4,2613.6,149.9,2456.8,404.5,0.7838,29.16,446.9,1.928,8921.5,60.91,1.035,184.228
2020-02-05,ND-006,128.63,139.9,446.7,2616.3,143.6,2459.3,441.7,0.7616,29.16,454.8,1.93,8903.7,60.58,1.087,190.414
2020-02-06,ND-006,130.09,147.8,435.4,2628.8,144.8,2471.1,418.9,0.7521,28.84,443.7,1.852,8916.1,60.47,1.136,192.019
2020-02-07,ND-006,132.69,135.4,464.8,2618.5,150.4,2461.4,409.2,0.7743,29.2,446.5,1.928,8886.6,60.74,1.021,188.098
2020-02-08,ND-006,135.74,123.1,425.8,2611.7,144.1,2455.0,420.6,0.7792,29.26,458.1,1.869,8910.0,60.7,0.907,187.514
2020-02-09,ND-006,135.75,136.3,454.1,2602.0,145.9,2445.9,421.4,0.7712,28.94,466.7,1.941,8913.7,60.66,1.004,193.174
2020-02-10,ND-006,0.0,23.9,86.3,2595.3,103.4,2439.5,421.1,0.7818,29.12,446.0,1.927,8902.9,61.18,0.0,10.077
2020-02-11,ND-006,134.26,127.5,450.6,2602.6,150.7,2446.5,432.1,0.7817,28.77,453.4,1.848,8904.7,60.74,0.95,189.353
2020-02-12,ND-006,137.49,132.4,483.5,2593.8,151.6,2438.2,410.0,0.7836,29.09,444.9,1.946,8913.9,60.84,0.963,191.76
2020-02-13,ND-006,142.21,137.2,473.3,2641.3,141.6,2482.8,426.3,0.7855,29.02,455.7,1.966,8913.8,60.71,0.965,200.71
2020-02-14,ND-006,146.56,142.8,477.4,2611.9,152.2,2455.2,437.7,0.7755,28.95,462.0,1.881,8888.0,60.63,0.974,209.047
2020-02-15,ND-006,147.96,131.4,489.0,2606.2,145.7,2449.8,410.5,0.7796,28.99,460.1,2.009,8891.0,60.84,0.888,201.918
2020-02-16,ND-006,151.41,125.0,501.7,2621.4,141.1,2464.1,438.4,0.7933,28.8,459.8,1.971,8903.0,60.9,0.826,206.207
2020-02-17,ND-006,150.05,128.7,496.0,2591.9,154.8,2436.4,423.3,0.7862,29.36,452.6,2.01,8899.0,60.87,0.858,204.516
2020-02-18,ND-006,148.07,135.0,444.5,2607.3,147.2,2450.8,429.8,0.7693,29.38,455.1,1.936,8907.6,60.59,0.912,206.093
